file,source_family,column,row_count,blank_count,blank_pct,non_empty_count
fts_outgoing_funding_global.csv,FTS,srcUsageYearStart,3199,0,0.0,3199
fts_outgoing_funding_global.csv,FTS,srcUsageYearEnd,3199,0,0.0,3199
fts_outgoing_funding_global.csv,FTS,destPlan,3199,1428,44.6389,1771
fts_outgoing_funding_global.csv,FTS,destPlanCode,3199,1428,44.6389,1771
fts_outgoing_funding_global.csv,FTS,destPlanId,3199,1428,44.6389,1771
fts_outgoing_funding_global.csv,FTS,destOrganization,3199,20,0.6252,3179
fts_outgoing_funding_global.csv,FTS,destOrganizationTypes,3199,20,0.6252,3179
fts_outgoing_funding_global.csv,FTS,destGlobalClusters,3199,545,17.0366,2654
fts_outgoing_funding_global.csv,FTS,destLocations,3199,509,15.9112,2690
fts_outgoing_funding_global.csv,FTS,destProject,3199,3182,99.4686,17
fts_outgoing_funding_global.csv,FTS,destProjectCode,3199,3182,99.4686,17
fts_outgoing_funding_global.csv,FTS,destEmergency,3199,3100,96.9053,99
fts_outgoing_funding_global.csv,FTS,destUsageYearStart,3199,0,0.0,3199
fts_outgoing_funding_global.csv,FTS,destUsageYearEnd,3199,0,0.0,3199
fts_outgoing_funding_global.csv,FTS,contributionType,3199,0,0.0,3199
fts_outgoing_funding_global.csv,FTS,flowType,3199,0,0.0,3199
fts_outgoing_funding_global.csv,FTS,method,3199,0,0.0,3199
fts_outgoing_funding_global.csv,FTS,boundary,3199,0,0.0,3199
fts_outgoing_funding_global.csv,FTS,onBoundary,3199,0,0.0,3199
fts_outgoing_funding_global.csv,FTS,status,3199,0,0.0,3199
fts_outgoing_funding_global.csv,FTS,firstReportedDate,3199,0,0.0,3199
fts_outgoing_funding_global.csv,FTS,decisionDate,3199,217,6.7834,2982
fts_outgoing_funding_global.csv,FTS,keywords,3199,2895,90.497,304
fts_outgoing_funding_global.csv,FTS,originalAmount,3199,309,9.6593,2890
fts_outgoing_funding_global.csv,FTS,originalCurrency,3199,309,9.6593,2890
fts_outgoing_funding_global.csv,FTS,exchangeRate,3199,310,9.6905,2889
fts_outgoing_funding_global.csv,FTS,id,3199,0,0.0,3199
fts_outgoing_funding_global.csv,FTS,refCode,3199,196,6.1269,3003
fts_outgoing_funding_global.csv,FTS,createdAt,3199,0,0.0,3199
fts_outgoing_funding_global.csv,FTS,updatedAt,3199,0,0.0,3199
fts_requirements_funding_cluster_global.csv,FTS,countryCode,8030,0,0.0,8030
fts_requirements_funding_cluster_global.csv,FTS,id,8030,0,0.0,8030
fts_requirements_funding_cluster_global.csv,FTS,name,8030,0,0.0,8030
fts_requirements_funding_cluster_global.csv,FTS,code,8030,0,0.0,8030
fts_requirements_funding_cluster_global.csv,FTS,startDate,8030,0,0.0,8030
fts_requirements_funding_cluster_global.csv,FTS,endDate,8030,0,0.0,8030
fts_requirements_funding_cluster_global.csv,FTS,year,8030,0,0.0,8030
fts_requirements_funding_cluster_global.csv,FTS,clusterCode,8030,1630,20.2989,6400
fts_requirements_funding_cluster_global.csv,FTS,cluster,8030,0,0.0,8030
fts_requirements_funding_cluster_global.csv,FTS,requirements,8030,1729,21.5318,6301
fts_requirements_funding_cluster_global.csv,FTS,funding,8030,576,7.1731,7454
fts_requirements_funding_cluster_global.csv,FTS,percentFunded,8030,2257,28.1071,5773
fts_requirements_funding_covid_global.csv,FTS,countryCode,152,0,0.0,152
fts_requirements_funding_covid_global.csv,FTS,id,152,0,0.0,152
fts_requirements_funding_covid_global.csv,FTS,name,152,0,0.0,152
fts_requirements_funding_covid_global.csv,FTS,code,152,0,0.0,152
fts_requirements_funding_covid_global.csv,FTS,typeId,152,0,0.0,152
fts_requirements_funding_covid_global.csv,FTS,typeName,152,0,0.0,152
fts_requirements_funding_covid_global.csv,FTS,startDate,152,0,0.0,152
fts_requirements_funding_covid_global.csv,FTS,endDate,152,0,0.0,152
fts_requirements_funding_covid_global.csv,FTS,year,152,0,0.0,152
fts_requirements_funding_covid_global.csv,FTS,requirements,152,15,9.8684,137
fts_requirements_funding_covid_global.csv,FTS,funding,152,0,0.0,152
fts_requirements_funding_covid_global.csv,FTS,covidFunding,152,0,0.0,152
fts_requirements_funding_covid_global.csv,FTS,covidPercentageOfFunding,152,0,0.0,152
fts_requirements_funding_global.csv,FTS,countryCode,3805,0,0.0,3805
fts_requirements_funding_global.csv,FTS,id,3805,2554,67.1222,1251
fts_requirements_funding_global.csv,FTS,name,3805,0,0.0,3805
fts_requirements_funding_global.csv,FTS,code,3805,2559,67.2536,1246
fts_requirements_funding_global.csv,FTS,typeId,3805,2554,67.1222,1251
fts_requirements_funding_global.csv,FTS,typeName,3805,2554,67.1222,1251
fts_requirements_funding_global.csv,FTS,startDate,3805,2554,67.1222,1251
fts_requirements_funding_global.csv,FTS,endDate,3805,2554,67.1222,1251
fts_requirements_funding_global.csv,FTS,year,3805,0,0.0,3805
fts_requirements_funding_global.csv,FTS,requirements,3805,2607,68.5151,1198
fts_requirements_funding_global.csv,FTS,funding,3805,24,0.6307,3781
